# Citation/License/Copyright:,"LeBauer, David, Michael Dietze, Rob Kooper, Steven Long, Patrick Mulrooney, Gareth Scott Rohde, Dan Wang (2010).  Biofuel Ecophysiological Traits and Yields Database (BETYdb), Energy Biosciences Institute, University of Illinois at Urbana-Champaign.  doi:10.13012/J8H41PB9
All public data in BETYdb is made available under the Open Data Commons Attribution License (ODC-By) v1.0. You are free to share, create, and adapt its contents.  Data with an access_level field and value &lt;= 2 is not covered by this license but may be available for use with consent.
Copyright © 2010-2014 Energy Biosciences Institute"
#
# Contact:,betydb@gmail.com
#
# SQL query:,"SELECT ""traits_and_yields_view"".* FROM ""traits_and_yields_view""  WHERE (traits_and_yields_view.access_level >= 4) AND (checked >= 1)"
#
# Time of query:,2017-05-26 16:33:16 UTC
checked,POP-EUROFACE,Tuscania,42.62,11.85,Populus alba,silver poplar,Populus,"",Bernacchi,2003,elevated co2,2002 Jun 1 (Europe/Rome),[time unspecified or unknown],6,2002,2002-06-01 00:00:00 -0500,5.0,Vcmax,60.7,umol CO2 m-2 s-1,3,SD,4.900,"","",""
checked,POP-EUROFACE,Tuscania,42.62,11.85,Populus nigra,Lombardy poplar,Populus,"",Bernacchi,2003,control,2002 Jun 1 (Europe/Rome),[time unspecified or unknown],6,2002,2002-06-01 00:00:00 -0500,5.0,Vcmax,67.8,umol CO2 m-2 s-1,3,SD,6.000,"","",""
checked,POP-EUROFACE,Tuscania,42.62,11.85,Populus nigra,Lombardy poplar,Populus,"",Bernacchi,2003,elevated co2,2002 Jun 1 (Europe/Rome),[time unspecified or unknown],6,2002,2002-06-01 00:00:00 -0500,5.0,Vcmax,48.1,umol CO2 m-2 s-1,3,SD,6.600,"","",""
checked,BOREAS NSA - (CA-Man),"",55.88,-98.48,Picea mariana,black spruce,Picea,"",Dang,1998,Temperature response,"","","","","","",Vcmax,13.2,umol CO2 m-2 s-1,"","",[missing],"","",""
checked,BOREAS NSA - (CA-Man),"",55.88,-98.48,Picea mariana,black spruce,Picea,"",Dang,1998,Light Response,"","","","","","",Vcmax,13.4,umol CO2 m-2 s-1,"","",[missing],"","",""
checked,BOREAS NSA - (CA-Man),"",55.88,-98.48,Pinus banksiana,jack pine,Pinus,"",Dang,1998,CO2 Response,"","","","","","",Vcmax,17.0,umol CO2 m-2 s-1,"","",[missing],"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,unfertilized,1994 Jun 6,Time Level of Confidence Unknown,6,1994,1994-06-05 19:00:00 -0500,5.0,leafN,2.68,percent,4,SE,0.046,SE = dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,unfertilized,1994 Jul 13,Time Level of Confidence Unknown,7,1994,1994-07-12 19:00:00 -0500,5.0,leafN,1.86,percent,4,SE,0.034,SE = dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,unfertilized,1994 Aug 16,Time Level of Confidence Unknown,8,1994,1994-08-15 19:00:00 -0500,5.0,leafN,1.59,percent,4,SE,0.030,SE = dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,unfertilized,1994 Nov 1,Time Level of Confidence Unknown,11,1994,1994-10-31 18:00:00 -0600,5.0,leafN,1.51,percent,4,SE,0.050,SE = dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,Nfert 120 kg N ha-1,1994 Jun 6,Time Level of Confidence Unknown,6,1994,1994-06-05 19:00:00 -0500,5.0,leafN,3.10,percent,4,SE,0.050,SE = dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,Nfert 120 kg N ha-1,1994 Jul 13,Time Level of Confidence Unknown,7,1994,1994-07-12 19:00:00 -0500,5.0,leafN,2.05,percent,4,SE,0.034,SE=dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,Nfert 120 kg N ha-1,1994 Aug 16,Time Level of Confidence Unknown,8,1994,1994-08-15 19:00:00 -0500,5.0,leafN,1.75,percent,4,SE,0.030,SE = dx/(t*sqrt(n)),"",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,Nfert 120 kg N ha-1,1994 Nov 1,Time Level of Confidence Unknown,11,1994,1994-10-31 18:00:00 -0600,5.0,leafN,1.60,percent,4,SE,0.050,"inferred, increased relative to three previous observations","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 May 24,06:00:00 (Europe/London),5,1994,1994-05-24 00:00:00 -0500,5.0,quantum_efficiency,0.0700,fraction,4,SE,0.003,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 May 25,Time Level of Confidence Unknown,5,1994,1994-05-24 19:00:00 -0500,5.0,Asat,34.5,umol CO2 m-2 s-1,4,SE,1.000,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Jun 29,Time Level of Confidence Unknown,6,1994,1994-06-28 19:00:00 -0500,5.0,Asat,36.5,umol CO2 m-2 s-1,4,SE,2.800,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Jul 18,Time Level of Confidence Unknown,7,1994,1994-07-17 19:00:00 -0500,5.0,Asat,31.7,umol CO2 m-2 s-1,4,SE,2.900,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Oct 13,Time Level of Confidence Unknown,10,1994,1994-10-12 19:00:00 -0500,5.0,Asat,19.9,umol CO2 m-2 s-1,4,SE,1.800,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Jun 29,Time Level of Confidence Unknown,6,1994,1994-06-28 19:00:00 -0500,5.0,quantum_efficiency,0.0600,fraction,4,SE,0.010,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Jul 18,Time Level of Confidence Unknown,7,1994,1994-07-17 19:00:00 -0500,5.0,quantum_efficiency,0.0700,fraction,4,SE,0.010,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Oct 13,Time Level of Confidence Unknown,10,1994,1994-10-12 19:00:00 -0500,5.0,quantum_efficiency,0.0500,fraction,4,SE,0.010,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 May 25,Time Level of Confidence Unknown,5,1994,1994-05-24 19:00:00 -0500,5.0,leaf_respiration_rate_m2,2.60,umol CO2 m-2 s-1,4,SE,0.500,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Jun 29,Time Level of Confidence Unknown,6,1994,1994-06-28 19:00:00 -0500,5.0,leaf_respiration_rate_m2,1.70,umol CO2 m-2 s-1,4,SE,1.300,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Jul 18,Time Level of Confidence Unknown,7,1994,1994-07-17 19:00:00 -0500,5.0,leaf_respiration_rate_m2,2.40,umol CO2 m-2 s-1,4,SE,1.500,"","",""
checked,Writtle College farm,Essex,51.73,0.43,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Beale,1996,"beaeeN0, beaeeN120",1994 Oct 13,Time Level of Confidence Unknown,10,1994,1994-10-12 19:00:00 -0500,5.0,leaf_respiration_rate_m2,1.70,umol CO2 m-2 s-1,4,SE,0.900,"","",""
checked,OSU Waterman Farm,Columbus,40.01,-83.03,Panicum virgatum,switchgrass,Panicum,Unknown,Knee,2002,observational,July 1989,8 PM (America/New_York),7,1989,1989-07-14 19:00:00 -0500,6.0,PN,0.00,umol CO2 m-2 s-1,5,SE,0.250,"","",""
checked,OSU Waterman Farm,Columbus,40.01,-83.03,Panicum virgatum,switchgrass,Panicum,Unknown,Knee,2002,observational,July 1989,8 PM (America/New_York),7,1989,1989-07-14 19:00:00 -0500,6.0,PN,0.640,umol CO2 m-2 s-1,5,SE,0.260,"","",""
checked,OSU Waterman Farm,Columbus,40.01,-83.03,Panicum virgatum,switchgrass,Panicum,Unknown,Knee,2002,observational,July 1989,8 PM (America/New_York),7,1989,1989-07-14 19:00:00 -0500,6.0,PN,3.94,umol CO2 m-2 s-1,5,SE,0.790,"","",""
checked,OSU Waterman Farm,Columbus,40.01,-83.03,Panicum virgatum,switchgrass,Panicum,Unknown,Knee,2002,observational,July 1989,8 PM (America/New_York),7,1989,1989-07-14 19:00:00 -0500,6.0,PN,6.32,umol CO2 m-2 s-1,5,SE,0.920,"","",""
checked,OSU Waterman Farm,Columbus,40.01,-83.03,Panicum virgatum,switchgrass,Panicum,Unknown,Knee,2002,observational,July 1989,8 PM (America/New_York),7,1989,1989-07-14 19:00:00 -0500,6.0,PN,7.64,umol CO2 m-2 s-1,5,SE,1.250,"","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,"",Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,leaf_width,5.00,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,POP-EUROFACE,Tuscania,42.62,11.85,Populus alba,silver poplar,Populus,"",Bernacchi,2003,control,2002 Jun 1 (Europe/Rome),[time unspecified or unknown],6,2002,2002-06-01 00:00:00 -0500,5.0,Vcmax,66.7,umol CO2 m-2 s-1,3,SD,3.800,"","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,leaf_width,4.90,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,leaf_width,6.40,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,leaf_width,5.20,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,leaf_width,4.60,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,leaf_width,6.20,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,leaf_width,6.80,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,leaf_width,6.60,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,leaf_width,7.90,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,leaf_length,22.3,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,leaf_length,44.3,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,leaf_length,44.2,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,leaf_length,23.2,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,leaf_length,41.2,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,leaf_length,41.1,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,leaf_length,22.4,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,leaf_length,35.8,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,leaf_length,42.3,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,internode_length,0.00,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,internode_length,14.7,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,internode_length,18.9,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,internode_length,0.00,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,internode_length,17.4,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5.0,internode_length,19.5,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5.0,internode_length,0.00,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
checked,Iowa State University Agronomy and Agricultural Engineering Research Center,Ames,42.03,-93.63,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5.0,internode_length,9.60,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites","",""
